#             1	              2	              3	              4              5	              6	              7	              8	              9	             10
#       Time, s	   Pressure, Pa	     dPdt, Pa/s	         r_f, m	       A_f, m^2	        M_f, kg	       S_c, m/s	           γ_u	   ρ_u, kg/m^3	         T_u, K
7.500000000e-03	1.013250000e+05	0.000000000e+00	7.874378706e-03	7.791883658e-04	4.633701450e-07	5.494790802e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
7.550000000e-03	1.013250000e+05	0.000000000e+00	7.897791663e-03	7.838287891e-04	4.674261732e-07	5.800737445e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
7.600000000e-03	1.013250000e+05	0.000000000e+00	7.921628637e-03	7.885674053e-04	4.713947673e-07	6.145848531e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
7.650000000e-03	1.013250000e+05	0.000000000e+00	7.945796115e-03	7.933863023e-04	4.752806952e-07	6.467228370e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
7.700000000e-03	1.013250000e+05	0.000000000e+00	7.970815352e-03	7.983905010e-04	4.790889905e-07	6.626691258e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
7.750000000e-03	1.013250000e+05	0.000000000e+00	7.996224182e-03	8.034887253e-04	4.828240684e-07	6.459537936e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
7.800000000e-03	1.013250000e+05	0.000000000e+00	8.021134776e-03	8.085027312e-04	4.864886322e-07	5.980509047e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
7.850000000e-03	1.013250000e+05	0.000000000e+00	8.046680340e-03	8.136607413e-04	4.911164721e-07	5.465516239e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
7.900000000e-03	1.013250000e+05	0.000000000e+00	8.070529636e-03	8.184910545e-04	4.955568986e-07	5.128255748e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
7.950000000e-03	1.013250000e+05	0.000000000e+00	8.093250560e-03	8.231061298e-04	4.999101132e-07	4.956524048e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.000000000e-03	1.013250000e+05	0.000000000e+00	8.115300016e-03	8.275972216e-04	5.041774127e-07	4.886464751e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.050000000e-03	1.013250000e+05	0.000000000e+00	8.136807952e-03	8.319897876e-04	5.083599182e-07	4.881102546e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.100000000e-03	1.013250000e+05	0.000000000e+00	8.157449927e-03	8.362164318e-04	5.124585001e-07	4.924489500e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.150000000e-03	1.013250000e+05	0.000000000e+00	8.178061287e-03	8.404474924e-04	5.164739903e-07	5.010252989e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.200000000e-03	1.013250000e+05	0.000000000e+00	8.198790892e-03	8.447135952e-04	5.204074851e-07	5.138302318e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.250000000e-03	1.013250000e+05	0.000000000e+00	8.219981566e-03	8.490857479e-04	5.243637507e-07	5.310122695e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.300000000e-03	1.013250000e+05	0.000000000e+00	8.243079446e-03	8.538642588e-04	5.290523405e-07	5.523228241e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.350000000e-03	1.013250000e+05	0.000000000e+00	8.266755276e-03	8.587762525e-04	5.336422931e-07	5.767986483e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.400000000e-03	1.013250000e+05	0.000000000e+00	8.291112129e-03	8.638442388e-04	5.381374914e-07	6.007154299e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.450000000e-03	1.013250000e+05	0.000000000e+00	8.316119092e-03	8.690630075e-04	5.425424575e-07	6.162027691e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.500000000e-03	1.013250000e+05	0.000000000e+00	8.341173718e-03	8.743074848e-04	5.468617460e-07	6.130514467e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.550000000e-03	1.013250000e+05	0.000000000e+00	8.365572877e-03	8.794299216e-04	5.510991148e-07	5.879875510e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.600000000e-03	1.013250000e+05	0.000000000e+00	8.389173525e-03	8.843989518e-04	5.552569081e-07	5.529358009e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.650000000e-03	1.013250000e+05	0.000000000e+00	8.411664505e-03	8.891473726e-04	5.593362080e-07	5.242930940e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.700000000e-03	1.013250000e+05	0.000000000e+00	8.433836143e-03	8.938408158e-04	5.637349194e-07	5.075462321e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.750000000e-03	1.013250000e+05	0.000000000e+00	8.456182112e-03	8.985836634e-04	5.685499643e-07	5.002674977e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.800000000e-03	1.013250000e+05	0.000000000e+00	8.478128873e-03	9.032539963e-04	5.732719047e-07	4.994952144e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.851000000e-03	1.013250000e+05	0.000000000e+00	8.500329563e-03	9.079906823e-04	5.779941037e-07	5.035560740e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.901000000e-03	1.013250000e+05	0.000000000e+00	8.522088417e-03	9.126451190e-04	5.825327276e-07	5.114698375e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
8.951000000e-03	1.013250000e+05	0.000000000e+00	8.543270396e-03	9.171875865e-04	5.869825736e-07	5.230517902e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.001000000e-03	1.013250000e+05	0.000000000e+00	8.564722117e-03	9.217993927e-04	5.913452357e-07	5.379532442e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.051000000e-03	1.013250000e+05	0.000000000e+00	8.586613901e-03	9.265177298e-04	5.956228060e-07	5.553641311e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.101000000e-03	1.013250000e+05	0.000000000e+00	8.609223105e-03	9.314033360e-04	5.999276350e-07	5.729668163e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.151000000e-03	1.013250000e+05	0.000000000e+00	8.633627881e-03	9.366913643e-04	6.049193957e-07	5.857355580e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.201000000e-03	1.013250000e+05	0.000000000e+00	8.658366362e-03	9.420669770e-04	6.098146565e-07	5.870559853e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.251000000e-03	1.013250000e+05	0.000000000e+00	8.683054600e-03	9.474470064e-04	6.146170839e-07	5.734289332e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.301000000e-03	1.013250000e+05	0.000000000e+00	8.707233179e-03	9.527308190e-04	6.193296193e-07	5.504621146e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.351000000e-03	1.013250000e+05	0.000000000e+00	8.730045132e-03	9.577294494e-04	6.239543605e-07	5.290277116e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.401000000e-03	1.013250000e+05	0.000000000e+00	8.751901075e-03	9.625308639e-04	6.284928989e-07	5.152925152e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.451000000e-03	1.013250000e+05	0.000000000e+00	8.773148081e-03	9.672100124e-04	6.329467130e-07	5.092813302e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.501000000e-03	1.013250000e+05	0.000000000e+00	8.794027330e-03	9.718192243e-04	6.373173295e-07	5.090527859e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.551000000e-03	1.013250000e+05	0.000000000e+00	8.816209501e-03	9.767280671e-04	6.425355363e-07	5.128697101e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.601000000e-03	1.013250000e+05	0.000000000e+00	8.838291896e-03	9.816271129e-04	6.475928212e-07	5.199932145e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.651000000e-03	1.013250000e+05	0.000000000e+00	8.860524710e-03	9.865719105e-04	6.525546505e-07	5.298207634e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.701000000e-03	1.013250000e+05	0.000000000e+00	8.883043189e-03	9.915929065e-04	6.574228796e-07	5.416580070e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.751000000e-03	1.013250000e+05	0.000000000e+00	8.905343344e-03	9.965777819e-04	6.621996579e-07	5.542079155e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.801000000e-03	1.013250000e+05	0.000000000e+00	8.927993718e-03	1.001653738e-03	6.668874820e-07	5.646216450e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.851000000e-03	1.013250000e+05	0.000000000e+00	8.950963100e-03	1.006814352e-03	6.714890086e-07	5.685541281e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.901000000e-03	1.013250000e+05	0.000000000e+00	8.974372967e-03	1.012087574e-03	6.762558417e-07	5.625178137e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
9.951000000e-03	1.013250000e+05	0.000000000e+00	8.998410238e-03	1.017516456e-03	6.815379898e-07	5.482608415e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.000100000e-02	1.013250000e+05	0.000000000e+00	9.021878425e-03	1.022830818e-03	6.867224074e-07	5.326782913e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.005100000e-02	1.013250000e+05	0.000000000e+00	9.044706079e-03	1.028013412e-03	6.918112294e-07	5.215126943e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.010100000e-02	1.013250000e+05	0.000000000e+00	9.066835789e-03	1.033050053e-03	6.968065271e-07	5.162642607e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.015100000e-02	1.013250000e+05	0.000000000e+00	9.088155788e-03	1.037914048e-03	7.017103578e-07	5.159853624e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.020100000e-02	1.013250000e+05	0.000000000e+00	9.109313150e-03	1.042752232e-03	7.065247116e-07	5.193124416e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.025100000e-02	1.013250000e+05	0.000000000e+00	9.130464754e-03	1.047600345e-03	7.112514998e-07	5.252576866e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.030100000e-02	1.013250000e+05	0.000000000e+00	9.152677476e-03	1.052703778e-03	7.165332408e-07	5.329327788e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.035100000e-02	1.013250000e+05	0.000000000e+00	9.175415633e-03	1.057940776e-03	7.219192727e-07	5.415050420e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.040100000e-02	1.013250000e+05	0.000000000e+00	9.198449582e-03	1.063259149e-03	7.272070405e-07	5.495429387e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.045100000e-02	1.013250000e+05	0.000000000e+00	9.221766257e-03	1.068656383e-03	7.323989074e-07	5.546323268e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.050100000e-02	1.013250000e+05	0.000000000e+00	9.244709418e-03	1.073980494e-03	7.374972370e-07	5.539961533e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.055100000e-02	1.013250000e+05	0.000000000e+00	9.267483341e-03	1.079278417e-03	7.425041818e-07	5.468129478e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.060100000e-02	1.013250000e+05	0.000000000e+00	9.289916308e-03	1.084509766e-03	7.474215149e-07	5.363169229e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.065100000e-02	1.013250000e+05	0.000000000e+00	9.312405644e-03	1.089766955e-03	7.526317231e-07	5.272109213e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.070100000e-02	1.013250000e+05	0.000000000e+00	9.335067961e-03	1.095077440e-03	7.581967782e-07	5.220685449e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.075100000e-02	1.013250000e+05	0.000000000e+00	9.357390010e-03	1.100320808e-03	7.636610163e-07	5.209982256e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.080100000e-02	1.013250000e+05	0.000000000e+00	9.379524623e-03	1.105532514e-03	7.690269574e-07	5.230336613e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.085100000e-02	1.013250000e+05	0.000000000e+00	9.401213546e-03	1.110651223e-03	7.742969803e-07	5.272294098e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.090100000e-02	1.013250000e+05	0.000000000e+00	9.422790810e-03	1.115755313e-03	7.794732742e-07	5.327208463e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.095100000e-02	1.013250000e+05	0.000000000e+00	9.444526220e-03	1.120908641e-03	7.845579059e-07	5.386275648e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.100100000e-02	1.013250000e+05	0.000000000e+00	9.466883821e-03	1.126221876e-03	7.898584063e-07	5.437433182e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.105100000e-02	1.013250000e+05	0.000000000e+00	9.490130838e-03	1.131759801e-03	7.955809772e-07	5.463645577e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.110100000e-02	1.013250000e+05	0.000000000e+00	9.513448612e-03	1.137328225e-03	8.012019437e-07	5.448908933e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.115100000e-02	1.013250000e+05	0.000000000e+00	9.536652440e-03	1.142883004e-03	8.067233724e-07	5.393677945e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.120100000e-02	1.013250000e+05	0.000000000e+00	9.559168269e-03	1.148286019e-03	8.121471255e-07	5.324489295e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.125100000e-02	1.013250000e+05	0.000000000e+00	9.581153796e-03	1.153574074e-03	8.174749468e-07	5.271790822e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.130100000e-02	1.013250000e+05	0.000000000e+00	9.602800173e-03	1.158792424e-03	8.227085889e-07	5.249036277e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.135100000e-02	1.013250000e+05	0.000000000e+00	9.624728493e-03	1.164090750e-03	8.282440209e-07	5.253240861e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.140100000e-02	1.013250000e+05	0.000000000e+00	9.647090315e-03	1.169506265e-03	8.340999594e-07	5.276183399e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.145100000e-02	1.013250000e+05	0.000000000e+00	9.669438146e-03	1.174930948e-03	8.398527460e-07	5.310312807e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.150100000e-02	1.013250000e+05	0.000000000e+00	9.691858717e-03	1.180385900e-03	8.455048152e-07	5.348366609e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.155100000e-02	1.013250000e+05	0.000000000e+00	9.713909799e-03	1.185763279e-03	8.510584071e-07	5.383191254e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.160100000e-02	1.013250000e+05	0.000000000e+00	9.736055814e-03	1.191176108e-03	8.565156296e-07	5.404276211e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.165100000e-02	1.013250000e+05	0.000000000e+00	9.758265392e-03	1.196616852e-03	8.618784496e-07	5.400560192e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.170100000e-02	1.013250000e+05	0.000000000e+00	9.781215204e-03	1.202251957e-03	8.677796572e-07	5.368772377e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.175100000e-02	1.013250000e+05	0.000000000e+00	9.804180015e-03	1.207903995e-03	8.737514909e-07	5.324321623e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.180100000e-02	1.013250000e+05	0.000000000e+00	9.826859555e-03	1.213498831e-03	8.796188538e-07	5.288711055e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.185100000e-02	1.013250000e+05	0.000000000e+00	9.849094832e-03	1.218996622e-03	8.853837213e-07	5.273354250e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.190100000e-02	1.013250000e+05	0.000000000e+00	9.870790460e-03	1.224372959e-03	8.910481850e-07	5.277478438e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.195100000e-02	1.013250000e+05	0.000000000e+00	9.892375092e-03	1.229733530e-03	8.966144021e-07	5.294479573e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.200100000e-02	1.013250000e+05	0.000000000e+00	9.914190653e-03	1.235163350e-03	9.022918822e-07	5.317613446e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.205100000e-02	1.013250000e+05	0.000000000e+00	9.936779748e-03	1.240798304e-03	9.084616616e-07	5.340939705e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.210100000e-02	1.013250000e+05	0.000000000e+00	9.959443657e-03	1.246464810e-03	9.145251130e-07	5.359880139e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.215100000e-02	1.013250000e+05	0.000000000e+00	9.982175914e-03	1.252161372e-03	9.204845203e-07	5.367770665e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.220100000e-02	1.013250000e+05	0.000000000e+00	1.000446963e-02	1.257760653e-03	9.263419298e-07	5.359193101e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.225100000e-02	1.013250000e+05	0.000000000e+00	1.002661690e-02	1.263335520e-03	9.320991552e-07	5.336009960e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.230100000e-02	1.013250000e+05	0.000000000e+00	1.004857223e-02	1.268874242e-03	9.377578227e-07	5.310597669e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.235100000e-02	1.013250000e+05	0.000000000e+00	1.007115828e-02	1.274584718e-03	9.440306140e-07	5.294145734e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.240100000e-02	1.013250000e+05	0.000000000e+00	1.009363921e-02	1.280281348e-03	9.502747158e-07	5.290958165e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.245100000e-02	1.013250000e+05	0.000000000e+00	1.011598186e-02	1.285955523e-03	9.564113473e-07	5.297981376e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.250100000e-02	1.013250000e+05	0.000000000e+00	1.013795746e-02	1.291548720e-03	9.624429163e-07	5.310743186e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.255100000e-02	1.013250000e+05	0.000000000e+00	1.015974941e-02	1.297107160e-03	9.683717514e-07	5.325246110e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.260100000e-02	1.013250000e+05	0.000000000e+00	1.018157149e-02	1.302685244e-03	9.742000373e-07	5.338160251e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.265100000e-02	1.013250000e+05	0.000000000e+00	1.020407054e-02	1.308448906e-03	9.804755206e-07	5.344980049e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.270100000e-02	1.013250000e+05	0.000000000e+00	1.022685088e-02	1.314297587e-03	9.868836642e-07	5.341892846e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.275100000e-02	1.013250000e+05	0.000000000e+00	1.024955896e-02	1.320140699e-03	9.931830659e-07	5.329205406e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.280100000e-02	1.013250000e+05	0.000000000e+00	1.027188937e-02	1.325899269e-03	9.993755923e-07	5.314093173e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.285100000e-02	1.013250000e+05	0.000000000e+00	1.029381341e-02	1.331565234e-03	1.005463051e-06	5.304462256e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.290100000e-02	1.013250000e+05	0.000000000e+00	1.031556769e-02	1.337199269e-03	1.011447284e-06	5.302710144e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.295100000e-02	1.013250000e+05	0.000000000e+00	1.033776249e-02	1.342959649e-03	1.017826480e-06	5.306325679e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.300100000e-02	1.013250000e+05	0.000000000e+00	1.036020768e-02	1.348797606e-03	1.024380239e-06	5.312683986e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.305100000e-02	1.013250000e+05	0.000000000e+00	1.038262672e-02	1.354641402e-03	1.030823262e-06	5.320149206e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.310100000e-02	1.013250000e+05	0.000000000e+00	1.040481916e-02	1.360438573e-03	1.037157909e-06	5.327358692e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.315100000e-02	1.013250000e+05	0.000000000e+00	1.042681180e-02	1.366195762e-03	1.043386350e-06	5.331712609e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.320100000e-02	1.013250000e+05	0.000000000e+00	1.044878036e-02	1.371958782e-03	1.049510565e-06	5.330226755e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.325100000e-02	1.013250000e+05	0.000000000e+00	1.047128392e-02	1.377874729e-03	1.056086613e-06	5.322936973e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.330100000e-02	1.013250000e+05	0.000000000e+00	1.049389806e-02	1.383832565e-03	1.062771674e-06	5.314849580e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.335100000e-02	1.013250000e+05	0.000000000e+00	1.051635871e-02	1.389762684e-03	1.069344295e-06	5.310109169e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.340100000e-02	1.013250000e+05	0.000000000e+00	1.053839202e-02	1.395592299e-03	1.075806533e-06	5.309488180e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.345100000e-02	1.013250000e+05	0.000000000e+00	1.056018799e-02	1.401371121e-03	1.082160491e-06	5.311576723e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.350100000e-02	1.013250000e+05	0.000000000e+00	1.058192647e-02	1.407146591e-03	1.088408267e-06	5.315353916e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.355100000e-02	1.013250000e+05	0.000000000e+00	1.060441646e-02	1.413134223e-03	1.095263534e-06	5.319636277e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.360100000e-02	1.013250000e+05	0.000000000e+00	1.062696137e-02	1.419149235e-03	1.102061639e-06	5.323899613e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.365100000e-02	1.013250000e+05	0.000000000e+00	1.064948718e-02	1.425171911e-03	1.108746690e-06	5.325732013e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.370100000e-02	1.013250000e+05	0.000000000e+00	1.067155618e-02	1.431084817e-03	1.115320764e-06	5.324149913e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.375100000e-02	1.013250000e+05	0.000000000e+00	1.069350289e-02	1.436977096e-03	1.121785746e-06	5.320434788e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.380100000e-02	1.013250000e+05	0.000000000e+00	1.071552992e-02	1.442903113e-03	1.128343160e-06	5.316955913e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.385100000e-02	1.013250000e+05	0.000000000e+00	1.073803010e-02	1.448969013e-03	1.135356011e-06	5.314388770e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.390100000e-02	1.013250000e+05	0.000000000e+00	1.076042753e-02	1.455019848e-03	1.142252101e-06	5.313352641e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.395100000e-02	1.013250000e+05	0.000000000e+00	1.078261312e-02	1.461025884e-03	1.149033735e-06	5.314268707e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.400100000e-02	1.013250000e+05	0.000000000e+00	1.080450466e-02	1.466964440e-03	1.155703184e-06	5.317609393e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.405100000e-02	1.013250000e+05	0.000000000e+00	1.082637679e-02	1.472909759e-03	1.162262613e-06	5.322282347e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
